track_id,track_name,artist_name,album_name,release_date,popularity
5viHoxOG5SJeBferJvcuJr,未来島,Mori Calliope,J-POP Viral Hits 2023 in China,2023-11-07,1
2SVThiBfR3zDiAqyPhPTFI,Geisha Girl,Simon Wolfe,"Japanese Pop, Set 1",2021-07-24,0
1uLtTNvrdM0d4hHUrEKo7M,FLASH BACK,CAPSULE,capsule rewind BEST-1 2012-2006,2013-03-06,1
1uXPJ9yQJXrGvpnkAs1IL3,Reverence ~Ano subarasiiaiwo mouichido~ - Instrumental,The laid back pianist,Japanese pop music for ballet lesson ~Yell~,2021-05-27,0
4kvnwFMgkF2t8sAuWrsoAM,斜陽,ヨルシカ,TOKYO - VIRAL 2023 -,2023-07-12,19
1XAoNNqfW0AD2QJDVjKld5,Otome,Reni Mimura,"Japanese Pop, Set 1",2021-07-24,0
0fpelB6w66X2mSLcnCtwiQ,Mr J,Shonen Knife,Pop Tune,2012-06-05,0
0nq751UBjYxWgfhi5vxXYk,Shareware 2,Nmesh,Japanese Pop Over Sleep (Deluxe Edition),2002-08-10,0
5sbuAp5ZF6ip8sWdZxEXJI,Ochill,Pop Never Dies,Doki,2024-02-14,1
0cFeUWLcZZa0hqkZmRV1mh,Stay,yonawo,Stay,2023-06-14,18
1s1e1MGNFmpm0LgJvzKE6W,TOP SECRET MAN,Plastics,TOP SECRET MAN,2009,2
7mc1cJkJqyZn57GJqLfmRV,Japanese Dancer,M A R Iマリくん,The Colours of My Heart,2020-06-20,0
404O5jNsIHlZ68w6TK6yyg,Hana no Tameiki,Matsushima Utako,"Japanese Retro Hits - The Fifties, Volume 1",2012-10-02,1
6TXigY1Fh7nVnxeo5xHXwZ,第ゼロ感,10-FEET,J-POP & J-ROCK : JAPAN BEST HITS,2023-04-03,7
1UnAtcNmP5fqwL12QE276G,New World,Imari Tones,Japanese Pop,2007-10-01,0
6UP4y6avvalMOZwo77qiON,J Pop,The Pistolwhips,On Your Side,2014-07-11,1
5Ca9HRYn733hc8c7BGIbJ0,Stay With Me,Rude-α,25.5,2023-05-31,3
0YrRXQDZdZeRo0YHjIutvL,Unforgive,SHE'S,The J-Pop Hits,2022-09-20,1
3nuMlI8yjcrXZcG4Mn9JIX,Glasses (feat. mabanua),80KIDZ,Glasses (feat. mabanua),2021-01-13,0
7pe7wZDt15vO1hBkfuWDjQ,TOKYO GIRL,Hitomi Shimatani,TOKYO GIRL,2021-07-23,1
67FMfAvvYjTHc0rYuxhpZD,tempura,Pop Never Dies,美しく生きていたいだけ,2021-12-08,13
33aHYT0jVa6YlR7T1qSVdL,Chart Song,Hanjo Gäbler,"Japanese Pop, Set 1",2021-07-24,0
639giETsO7eDdKfVtRFrKO,Pop Tune,Shonen Knife,ALIVE! in Osaka,2018-05-04,0
6lLUteiEGacjeSZqLtiVyu,7inch Pop,80KIDZ,This Is My Shit,2009-10-14,1
5cpPbL58Nchmt1I3jlUZQK,Modern Japan (Instrumental),Blue Claw Fitness,Japanese Music Playlist,2017-04-12,1
2kFtx3IMumXZnN6iwEsWLM,Tendu / Jete ~Aruite kaerou~ - Instrumental,The laid back pianist,Japanese pop music for ballet lesson ~Yell~,2021-05-27,0
5GFWn7ocxJwVbvyfR31WBM,老人と海,ヨルシカ,J-POP Viral Hits 2023 in China,2023-11-07,3
1CX9JNAug93M31EcaPPcpt,The Dutch Oven,Nmesh,Japanese Pop Over Sleep (Deluxe Edition),2002-08-10,0
3Ilgg5HlVDICDAzGjF3vWe,ジャパニーズピープル,ORANGE RANGE,1st CONTACT,2003,7
1Ga3cYUYeJmNPC7MbwKIp6,TOKYO GIRL,Perfume,春日恋歌J-POP,2023-03-10,12
3pUkHxO8uhQotpdvS7KAEB,Tell me Tell me,POP ART TOWN,ART MUSEUM,2022-11-16,7
5l8af8zVgIg9JSosssMATo,Eazy Breezy,Nmesh,Japanese Pop Over Sleep (Deluxe Edition),2002-08-10,0
0dJhZEgaD7YBcFxc5Jt2I1,Kagetu,KeeP,12kagetu,2023-11-08,1
3bIatTDQzfhHxBZyI8vD69,Let's Get the Fuck Outta Here!,Nmesh,Japanese Pop Over Sleep (Deluxe Edition),2002-08-10,0
1PINYB0OOjqLZGm8kOrRIW,知らないままで,ロクデナシ,J-POP Viral Hits 2023 in Indonesia,2023-08-31,6
1nNYbpThner4g7bWbORsKC,Nonsense,Nmesh,Japanese Pop Over Sleep (Deluxe Edition),2002-08-10,0
0e5QYBQMa2TKRjOtqqTXLq,とい,ぽっぷこーん☆,とい,2022-03-29,0
3jkcloKdeMaxkkNsGyPOIg,"SAKURANBONO MINORU KORO - Electric Piano ver. - From STUDIO GHIBLI ""Le Temps des cerises""",ピアノ女子,Japanese Pop Music Classics on Piano,2023-04-23,0
7ylFiB8P7uUN9IRxkEBUUh,Koi no Tougemichi,Kasagi Shizuko,"Japanese Retro Hits - The Fifties, Volume 1",2012-10-02,1
0ZZAZGPUTwXT8JdANb4XDI,Light Waltz ~Omoidegaippai~ - Instrumental,The laid back pianist,Japanese pop music for ballet lesson ~Yell~,2021-05-27,0
3rdwxKmujADE7nL1FwTgQg,Eclipse,Yigit Atilla,"Japanese Pop, Set 1",2021-07-24,0
0PqiK2KjBwuiDQLnRMTGBj,さよーならまたいつか！ - Piano Ver.,Piano Echoes,J-POP BEST HITS by Piano Echoes Vol.3,2024-09-12,1
6ulilcTqcjCswUdegzLfYh,Melancholy Moods - Piano ver.,ピアノ女子,Japanese Pop Music Classics on Piano,2023-04-23,0
6ddHYBzDuHRcRQ9mqaxxoQ,Butterfly (FULL VERSION TRACK),MAYUMI CAMPBELL,J-POPパーティー伝説,2012-08-08,0
2TUAbeUCjJ9Ej5a2Qlhkwc,"Sanpo - Electric Piano ver. - From STUDIO GHIBLI ""My Neighbor Totoro""",ピアノ女子,Japanese Pop Music Classics on Piano,2023-04-23,0
6MzOtH57RJDOYTAzskSj8R,Spring of Life,MAYUMI CAMPBELL,J-POPパーティー伝説,2012-08-08,0
772Bb5v4bS1s4bl8eNTFdQ,Anthepic (We Have Taken Over),The Japanese Popstars,We Just Are,2008-09-09,0
37IFJEGnyct2k2Uqi7DxuE,大丈夫,マルシィ,J-POP & J-ROCK : JAPAN BEST HITS,2023-04-03,4
08qSnY68n9KGjWu1WyG2aC,Heavy Hitter,The Japanese Popstars,Disconnect / Reconnect,2013-07-15,0
4ZSSByO5R1xKzVsfxgcUzA,Haruyo Tsuzuke,Pop Never Dies,Doki,2024-02-14,1
7LenzrFYhsbmgl6CkjgQwL,Evidently,The Japanese Popstars,Destroy EP,2010-01-01,0
2lUiLso1jsB1EwNMSuXzMb,レトロメモリー,CAPSULE,FLASH BEST,2009-08-26,1
2FurhL8QadjpUrWDuAvmVi,My Bubbles,The Japanese Popstars,Destroy EP,2010-01-01,1
6OsTwHVs1z4ysUOlizZQtg,HEART & SOUL,Plastic Girl In Closet,HEART & SOUL,2020-08-28,1
1BKG33MTmnup9kugPEyPBD,Pump Power - Electric Rescue incognito mix,The Japanese Popstars,Pump Power,2013-09-23,0
3vHjs6PxZBCdZsw5TQvIrt,Hana no Sanrogasa,Obata Minoru,"Japanese Retro Hits - The Fifties, Volume 3",2012-10-03,1
2hyv59sECpWGgxEkbYMLCG,Joshua - Myon & Shane 54 Summer Of Love Mix,The Japanese Popstars,Joshua,2011-01-01,0
1YzEp6XyZfBCuspaCFjCus,Shinsetsu,Haeda Katsuhiko,Japanese Retro Hits - The War Years,2012-10-01,2
0cOU3B3A5GINoh9I2qdD2B,RS27 - Club Mix,The Japanese Popstars,RS27 - EP,2012-01-01,0
3MpfCAxTPB1dJhN41QO9o7,Japanese girl,hitomi,Japanese girl,2005-06-01,3
3fIY4zeSjiYHbG8W2R7Pcw,Sample Whore,The Japanese Popstars,We Just Are,2008-09-09,1
6HiD3ucReeDTViqUksQXBA,If you wanna - Instrumental,Perfume,If you wanna,2017-08-30,6
6gE9i05h4I6btaMI6af1Re,Total Distorted Mayhem,The Japanese Popstars,We Just Are,2008-09-09,0
1wGn6YROfBlPB5LrxP5z0g,Japanese Soul,PAN,BEST PAN TWO,2020-01-22,0
7kMPIWFvDCPQofpm36caRN,We Just Are Intro,The Japanese Popstars,We Just Are,2008-09-09,0
0Qbp2laFiCfm8cwZyNN7tu,花火,Wasureranneyo,The Best J-Pop 2022,2022-09-20,1
6VLSsc5vtxChCMnEysN3xv,Ramp,The Japanese Popstars,Underground Sound Of Miami Series 1 3,2015-03-23,0
2ezpHdyUAs5YAzeUeoAZrG,F19b (Dropping Bombs),The Japanese Popstars,We Just Are,2008-09-09,0
408mJtaekwHooIxHL9qB6J,Face,80KIDZ,FACE,2014-09-24,3
4vBZUfgT2aYzvugM6flk4P,Checking Out,The Japanese Popstars,Checking Out,2020-07-31,0
03cSG0X18GVJFqmOdcpNHO,アイ,Motohiro Hata,J-POP Viral Hits: loved by K-POP stars,2023-06-16,1
4124tEZSeEEzX2IV2plEqc,We Just Are Finalizer,The Japanese Popstars,We Just Are,2008-09-09,0
7nukVcE3AsGS3jJNF93gNN,DA FUNK,DA PUMP,DA FUNK,2022-03-02,8
6yEZPXK1lnZ15NL0ZYzuN4,No Music,The Japanese Popstars,Disconnect / Reconnect,2013-07-15,0
5IwxQBWxK9xKVOkcc0Zi0Q,Pop Girl,Kumisolo,Pop Girl,2017-03-24,0
3TEhLfwanUG8L1cLemKhEF,Matter Of Time - OC & Verde remix,The Japanese Popstars,Bedrock Collection 2020,2021-01-13,0
1bI86mygGgS9rqaCjsMJVK,Namida no Changu,Obata Minoru,"Japanese Retro Hits - The Fifties, Volume 1",2012-10-02,1
1r85Je91TfriYseB3wTzzH,Out Of Nowhere,The Japanese Popstars,Bedrock Best Of 2013,2013-12-23,0
5cP4Ipi7O8ue3IW0KiB090,アルジャーノン,ヨルシカ,J-POP & J-ROCK : JAPAN BEST HITS,2023-04-03,6
0yQHVrq2E38jDsUUj1kfRj,The Madness,The Japanese Popstars,We Just Are,2008-09-09,0
4OWxF0SwhctbJv380c2Fpr,Nikorai no Kane,Fujiyama Ichiro,"Japanese Retro Hits - The Fifties, Volume 2",2012-10-02,2
6jlr9Ykx6hvmTlRlsYNQkx,Song For Lisa - Tong & Rogers Remix,The Japanese Popstars,Song For Lisa,2011-01-01,0
3fhUzu9xGazCvs92l9UMGW,さくら,CAPSULE,capsule rewind BEST-2 2005-2001,2013-03-06,1
0MxkCIAwmNIax7vwvk592n,RS27,The Japanese Popstars,RS27 - EP,2012-01-01,0
62AAtPFbKqR8Ks9KhQwxRG,ポポポ！,Dohatsuten,ヘヴィ・メンタル・アティテュード,2020-11-11,9
0WxGyZXB8g89LfjVdCydlJ,Let Go - Joe And Will Ask Remix,The Japanese Popstars,Let Go,2010-01-01,0
31Oabn9qy9lNYfuRnlS5wj,pump it up,lol,pump it up,2022-03-14,2
2ndl45jvHij2s5zgxjxcHK,Pump Power - Electric Rescue discrete mix,The Japanese Popstars,Pump Power,2013-09-23,0
4cGglhWq4LSTMXjnNqRBge,ロケットダンサー,Pop Never Dies,"Faster, POP! Kill! Kill!",2016-12-21,12
48hfkPWAEMXAeL7n57d5Zt,Disconnect Reconnect - Maxime Dangles remix,The Japanese Popstars,Bedrock Best Of 2013,2013-12-23,0
0pJ5ZkMV39AyIW9o5KYz1a,愛じゃない,DAZBEE,J-POP Viral Hits 2023 in China,2023-11-07,9
3hoMVKRE7XEGOJ9dBWWdL5,Take Forever - Attaque Remix,The Japanese Popstars,Take Forever,2011-01-01,0
6OJSdHSNHpkin1eNdkqDXe,ノストラ,Pop Never Dies,禁じられてはいない遊び,2019-08-07,12
2eUoefV90ANLw9DjKvf9pq,Sample Whore - Confute 2015 remix,The Japanese Popstars,Underground Sound Of Ibiza 2,2015-07-17,0
4d97UGLLqdV90PlatWyWTU,Everyday - Instrumental,Perfume,If you wanna,2017-08-30,5
4Xa0ljPxHmd9CJd0jDmOMm,Pump Power - Marino Canal remix,The Japanese Popstars,John Digweed - Live In Argentina,2013-12-09,0
4jagsEgH4viBDEFNdDWhQG,Toki Ala,80KIDZ,Toki Ala / Whoo,2024-04-19,6
5KEHVnBWICAVtzMyjxDfNS,The Dealer,The Japanese Popstars,Disconnect / Reconnect,2013-07-15,0
3RZPaYqwhy9LD074k27ewg,Popcorn Batake de Tsukamaete,Onyanko Club,Side Line,1990,1
3HybGUNIGg5nKqy3feGqyC,初夏それから,Pop Never Dies,戦略的生存,2023-02-22,10
68qsxzgt8flwLcLsOLyJ1B,SYUPA!,Shinto!,SYUPA!,2019-07-07,0
7yFdJTe6oF62xrBHcs3jVK,Pump Power,The Japanese Popstars,Disconnect / Reconnect,2013-07-15,0
3hYUooQ4uBicX4yWnP4qCI,HANARENAI,NOMAD POP,HANARENAI,2021-05-12,1
4JccSMjEqcZN9rMNrhzJIe,Let Go - Green Velvet Remix,The Japanese Popstars,Let Go,2010-01-01,0
1QTfkAjpXcVduGH6e6w62m,RPG,J-Pop Factory,J-Pop,2013-10-09,0
3uIOe7Gn0ddOwBULlSt8uy,Matter Of Time,The Japanese Popstars,Disconnect / Reconnect,2013-07-15,0
1Q19kTer7YhadF4AiT8uwJ,ミラノ,Pop Never Dies,"Faster, POP! Kill! Kill!",2016-12-21,11
53PiNw0ILAG5MF1qg09Lri,Disconnect/Reconnect,The Japanese Popstars,Disconnect / Reconnect,2013-07-15,1
0X65bCLBFzHi5C7y1TCnoP,SG,Pop Never Dies,SG,2021-07-21,4
7pkdKhZMP5LFx5lMj9IzVm,Take Forever - The Deadstock 33s Remix,The Japanese Popstars,Take Forever,2011-01-01,0
2jrbR2ekN007uTwgdzRC7P,Life is walking,Pop Never Dies,上々,2020-11-11,6
0nkxReHw8WjwULNZD8uguM,Pump Power (Live) - Marino Canal Remix,The Japanese Popstars,John Digweed (Live in Argentina),2013-12-09,0
04TYwjYg02xvZHnDQHTqgJ,うっせぇわ,Ado,J-Pop Festival,2023-05-24,6
6Grt6qoUn5bdKbAjiazuRW,Let Go - Aspirin’s Kitchen Sink Remix,The Japanese Popstars,Let Go,2010-01-01,0
6KHjC0HVrbkAEJ581emQTh,宝石の雨 - Future Pop Mix,Perfume,TOKYO - RAINING -,2023-05-31,2
6ZsBi7ifqwlRulVimdHMOT,Joshua - Greg Churchill Remix,The Japanese Popstars,Joshua,2011-01-01,0
7G6Ti9zhAhOE9vlHHDyaD3,Power Pop Banger,Anime Music,Power Pop Banger,2024-03-01,0
4Nmy5f6kVT2SSNMwUVtaEJ,Pump Power,The Japanese Popstars,Pump Power,2013-09-23,0
2OpszX2NmTLsweyRtcvbiG,Disconnect/Reconnect - Continuous Mixed Version,The Japanese Popstars,Disconnect / Reconnect,2013-07-15,0
24H0AS6A5xhk0DVmHCxdyr,Joshua - Radio Edit,The Japanese Popstars,Joshua,2011-01-01,1
6UVSdvx4RdFKLHEfY4mWz6,死ぬのがいいわ,Fujii Kaze,J-Pop Off,2022-09-20,19
3Sq3FwpdyPEXa5iT9MfqfX,Joshua - Tom Staar Remix,The Japanese Popstars,Joshua,2011-01-01,0
5qQhaHcjwwNhomqKxb3riO,Song For Lisa - Joris Voorn Remix,The Japanese Popstars,Song For Lisa (The Remixes Part 2),2011-01-01,0
3tgiLSHWL70Wr9fcQiztvT,Dance My Generation,J-Pop Factory,J-Pop,2013-10-09,0
3icw3Bf9uuNFglem9YFLQM,きらり,Fujii Kaze,Morning Breeze - 朝に聴きたいJ-POP -,2022-09-14,5
2rfoC7N3u3AuhjAHbxosLQ,Heavy Hitter - Sharooz remix,The Japanese Popstars,Vision,2014-02-10,0
4rgIFV0SSQriWcoNcZ2IXv,Song For Lisa - Mustang Instrumental,The Japanese Popstars,Song For Lisa (The Remixes Part 2),2011-01-01,0
0hUGEUR2fUtC2u1FkUuol4,Release,The Japanese Popstars,Disconnect / Reconnect,2013-07-15,0
6s4aUqjWJnLODwyOK8fISN,Matter Of Time - Coyu remix,The Japanese Popstars,Best Of Bedrock 2014,2014-12-15,0
70fvkUeq8VXSHawUPW8rPt,Tabiyakusha no Uta,Noboru Kirishima,Japanese Retro Hits - The Post War Years,2012-10-01,2
3aOhHAdDwWNyPfcHVk9CCQ,うっせぇわ,Ado,J-POP Viral Hits 2023 in Indonesia,2023-08-31,1
0i2msBjXDKG0q0LSLkkmMn,POPCORN CRISIS,MANON,POPCORN CRISIS,2017-10-06,0
4GI4TxuEaP7ab8dHh4fR4j,Destroy - autoKratz Remix,The Japanese Popstars,Destroy EP,2010-01-01,0
70dkdbk231Xxi3HhIKKZDa,Japanese Cafe Music Thrills,Cafe Music Japan,Japanese Cafe Music Thrills,2018-12-07,3
6ToOclKN91YMGHcnyWUFVG,Vision,The Japanese Popstars,Vision,2014-02-10,0
1RDt38lDTAh6dngD24t0Wc,Hikari,Lantern Parade,a selection of songs 2004-2009,2009-07-03,0
6Db9gg96Tul0ZPjl8b6M8A,あいつら全員同窓会,ZUTOMAYO,J-POP & J-ROCK : JAPAN BEST HITS,2023-04-03,3
5ponccenfqMk1csl2vfcyE,Let Go - Mixhell Remix,The Japanese Popstars,Let Go,2010-01-01,0
1fQ3GlyKsyMq2lHvNSVOFg,THIS IS POP,Yoko Oginome,流行歌手,1992-06-03,1
7sNLkCpxLpA2PER2sgiSgX,Song For Lisa - Arveene & Misk Remix,The Japanese Popstars,Song For Lisa,2011-01-01,0
1u2lLK7wInRN8q5Xk2FjQ6,I LOVE JAPANESE,Yasuhiro Suzuki,MY PLEASURE,1987-07-06,0
6WJykgVKiJXxxugY5xIeKH,Out Of Nowhere,The Japanese Popstars,Disconnect / Reconnect,2013-07-15,0
5HO0RTUZ5XnoPYAHwjwnvk,波,LOOP POOL,Now And Then,2016-07-13,1
6E5z94gMtzBY09r8yPwwA7,Out Of Nowhere - reprise,The Japanese Popstars,Underground Sound Of Ibiza,2014-07-07,0
4sXwtCjNHrnoClGlNiaAXu,Fanfare,POP ART TOWN,ART MUSEUM,2022-11-16,7
2OXhkZPCG3j5bCRQp3RZOc,日常,LOOP POOL,root,2014-05-21,0
3KTbLvXEZav17jneknd0vE,Destroy - Doorly Remix,The Japanese Popstars,Destroy EP,2010-01-01,0
4l8oN1rUypT1gM5KuErgWw,Shiroi Fune no Iru Minato,Hirano Aiko,"Japanese Retro Hits - The Fifties, Volume 1",2012-10-02,1
6oObwLoZWKEVr2zrqVUtU7,With Me,Shuta Sueyoshi,prêt-à-porter,2020-02-12,12
0TSUMi1dMVT6iA6YFC4V2q,Song For Lisa - Mustang Remix,The Japanese Popstars,Song For Lisa,2011-01-01,0
28y3MOcckvx1MbQCeWPEcC,水平線,back number,J-POP Viral Hits: loved by K-POP stars,2023-06-16,1
3Jho2i7mXEhVE2bzLGb6sa,Shells Of Silver - Maxxi Soundsystem Remix,The Japanese Popstars,Shells Of Silver,2011-01-01,0
69CovbuLdqBem13FCuBpva,暗いね、ナハトムジーク,Pop Never Dies,禁じられてはいない遊び,2019-08-07,11
2YUIkkZj5YI2xFsYXD8cKX,Bopper,The Japanese Popstars,RS27 - EP,2012-01-01,0
64bQlsmdOhZYicwc7Bv0Wo,残機,ZUTOMAYO,J-POP Karaoke Hits 2023 in Korea,2023-09-01,2
01VonXdw2cLzctPw75YGu2,Song For Lisa - Joris Voorn instrumental,The Japanese Popstars,Song For Lisa (The Remixes Part 2),2011-01-01,0
0xG4Sa7NxwxMsx4mdwzpqV,ほんのノスタルジー,Takao Kisugi,CITY POP RADIO - NIGHT TUNE -,2024-09-19,2
1LWp1qnL6JXEek5FuXLmIQ,Ahora - Japanese pop version,Kevin Coem,666,2024-07-06,0
3UF5Gouof2NleMBOBEmG0x,Japanese girl,hitomi,peace,2007-12-05,3
2EDRGV4uoDpbCZ2A3itWSy,Kick - Japanese Popstars Remix,autoKratz,Kick EP,2011-01-10,0
40tCYiNCBj4iJNZDvPkbfS,Lonely Girl,THE LET'S GO's,KILL BY POP,2022-09-28,1
3CaT1viKEwYGAkWrSiIW8S,Keep Running the Melody (feat. Kreesha Turner) - The Japanese PopStars Remix,Wally Lopez,Keep Running the Melody feat. Kreesha Turner [The Japanese PopStars Remix],2012-08-10,0
3WBguAovTQgoQu7mk5IQbx,月光浴,ヨルシカ,春の夜に聴きたくなるJ-POP,2024-04-05,1
2VUrPod59RFb65pUWK7TLk,Electro Sixteen - The Japanese Popstars Mix,Benny Benassi,Electro Sixteen,2008,0
5BPLPubL6rlSpmDuAUkvDD,In My Head,THE LET'S GO's,KILL BY POP,2022-09-28,2
2iBzFNaMGu2xAVrTixckgN,Get Down (The Japanese Popstars Mix),Groove Armada,Get Down,2007,0
1CvLwc47I5tQ5LX8qbz22O,Modulate - The Japanese Popstars Remix,S-File,Modulate Remixes,2014-02-14,0
36UamheCWld3bmEp9kVeMm,a room,POP ART TOWN,ART MUSEUM,2022-11-16,4
4n0OPCftXNX6bglkvlYXjM,Home - The Japanese Popstars Remix,Next Door But One,Home,2015-08-07,0
0Ugfr6T7uZWiY6ZnrM39yg,あそびたりない,POP ART TOWN,あそびたりない,2020-10-02,7
36ZygTFDSvsbdJ8yT4lfiy,Raver - The Japanese Popstars Remix,Ridney,Raver,2014-05-05,0
5dCgkBL5jFsyLvGn678hux,Cannery Row - The Japanese Popstars Remix,Foog,Cannery Row,2013-11-25,0
7e366gISm7hJsHdusYNSFI,ジャネーの法則,POP ART TOWN,ART MUSEUM,2022-11-16,8
0ZRXodoTQcAKOvT01BXnNT,Can't Stop the Pop - Japanese Pop Mix,Kid Carpet,Make It Look Good,2009-03-30,0
1Yxkc695QmdUQXI77mOBWb,Midnight Groove,Upbeat Flickers,Japanese Neo CITY POP / Future Funk / chill & melodic Mix,2024-09-15,1
0o7bwKmTWhBeZRy5IvVout,Sweet Dreams,Lovely Music Library,Sweet Japanese Pop,2024-05-10,0
6esGJfLmoMlGrLDNr1eJtN,Fanfare,POP ART TOWN,Fanfare,2022-04-27,5
3zZjmI3ck5wGN5omCyE2qz,Ripple,Lovely Music Library,Sweet Japanese Pop,2024-05-10,0
1Kbf0BHuXbcEL7gkmz06zu,Dragon Festival,Sugi Zo,Traditional Japanese Restaurant 2,2024-08-07,0
54YOwhul9Vlvl2QE5ozn90,Wake Up,Lovely Music Library,Sweet Japanese Pop,2024-05-10,0
2SqSmzGxxFEEnd433Zc1w4,風雅,SAKURA,Japanese Traditional Rock,2024-08-21,0
5bbsgK5gnN2AUv9mRh5iW0,Glitter,Lovely Music Library,Sweet Japanese Pop,2024-05-10,0
5VJKJLJvEYN7SipknHmeZB,ジャネーの法則,POP ART TOWN,ジャネーの法則,2022-02-23,4
1whG4i6xtLIYH1h2mRdqZg,Cat in the Alley,Lovely Music Library,Sweet Japanese Pop,2024-05-10,0
1YT6uHYh7H57hIdbmfqUyD,yyyymmdd,Yuinishio,Weekday,2024-03-06,8
3NivWxk5D6XJ7JluqgNbdE,Sennen Hanten,Pop Never Dies,Doki,2024-02-14,3
1lsuyBSwHiboxGr2nFOAZ1,リアライズ,Sukima Switch,The J-Pop Hits,2022-09-20,1
7v224lTGFakDzEwTtg3MsL,key of life,Shiggy Jr.,The J-Pop Hits,2022-09-20,2
7EglUecJIrh3if0XhPu0l3,POPCORN,Kenichi Asai,OVER HEAD POP,2024-10-09,22
75BRbasIBASflHatsavy0J,Popcorn - English Version,Shonen Knife,Fun! Fun! Fun! (English Version),2010-08-31,0
2ihXoLWQ3lAPzeNVYuMw3M,ポリリズム - extra short edit,Perfume,ポリリズム,2007,4
4HjsARccnURoNP880sQfu3,Bottle Pop,Japanese Jenn,J POP,2023-11-24,0
0k9nmZ4Jtj3lbQz0L59sED,いつまであるか - POP SOS Ver.,meiyo,POP SOS,2023-12-06,7
2d2V1yKcvTZh9muSkxl2Zp,pop,leift,Beige,2023-04-05,3
0eJbIqK9VQJ5uCvA8HMvAs,POPSONG,Shin Rizumu,POPSONG,2023-05-27,4
0tqv1WDWyGdQM8Vo0Brjtg,Everyday Everynight,Nippon Koji,"J-Pop ""Girls"" (Vol. 2)",2022-09-14,2
7bLGWmj9HOncAjQqDTKLgr,Life Goes On,AI,Japan Best Hits 2023,2023-12-01,6
3v0je4aXYtdJC3aiIdk9Hw,hua,uami,hua,2023-01-29,6
6Q9tEIm0PQqY4x5X8n4ql5,grace,Fujii Kaze,New Global Hot Hits Vol.4,2022-12-02,19
0XloLpwCGxf6gFPpvDo6Ej,花 - Piano Ver.,Piano Echoes,J-POP BEST HITS by Piano Echoes Vol.2,2024-04-08,0
3VJd0jJchD44SzCLCciyNc,BORDER,WurtS,Japan Best Hits 2023,2023-12-01,6
3sCP6mY6d6fcmEDwpjpFPn,Vivid,MAZZEL,Japan Best Hits 2023,2023-12-01,8
1M2GMBPJgKwEYd7cawXxeb,Raquel,J0'POPS,Raquel,2024-08-17,10
57zDjNteqBraqH0Vo8QpyH,GRACE,4.5Music,GRACE,2024-06-12,1
35NeeJjCvObgNcwHbAeUhX,JODEL,POT,JODEL,2015-06-03,5
7b4u2bIRxR1490UtQhAsjN,スタート！,Sonoko Inoue,The J-Pop Hits,2022-09-20,1
5oAr5jRRLym5S3Szz7XQAV,Stay on My Mind,Upbeat Flickers,Japanese Neo CITY POP / Future Funk / chill & melodic Mix,2024-09-15,2
23wGLO3dxt09IMHl5OuqjS,東京サンセット - Future pop remix,Chill Out&Relax Pop,Open Your Mind,2022-01-09,4
1N3OvnUZT671XwrQKutvJ7,Vampiregirl,9mm Parabellum Bullet,J-POP & J-ROCK : JAPAN BEST HITS,2023-04-03,3
4QKcImt2EdueLGO1mEDM4n,ただ,Creep Hyp,The J-Pop Hits,2022-09-20,3
3uRTg5bP1zNSb2iWJpa65d,SG,Pop Never Dies,美しく生きていたいだけ,2021-12-08,15
7pigxkRrKgXxwGx5boA4XJ,女々しくて,J-Pop Factory,J-Pop,2013-10-09,1
3t6pKG8DLUbtlaLSSNr4z6,Anshin,YONA YONA WEEKENDERS,Anshin,2023-11-01,6
7vUwytRwxfHNdAqcE7OzIO,Soda Pop City (Secret VIP),nora2r,My Little Secret,2018-12-30,3
45FqfEWHLWd4vIB1YWtsJG,Discommunication,9mm Parabellum Bullet,J-POP & J-ROCK : JAPAN BEST HITS,2023-04-03,3
3iD0axhVUqJsLDP9M2W7nL,Skip,leift,Beige,2023-04-05,3
7IbJF3r7r7NAwB1BB4CzDR,Kaze ha Umi kara,Watanabe Hamako,Japanese Retro Hits - The War Years,2012-10-01,2
4mDuvl6GibwgCRiiXoTZ7e,Kaeribune,Tabata Yoshiro,"Vintage Japanese Music, Postwar Popularity (1945-1950)",2017-11-30,0
2Do7XZX64T7wgm2Xba7g8j,Pop Song,red go-cart,Very Beginning of Red Go-Cart,2023-12-13,1
7FY0WUDBO0YDQXDaIY9KJ3,Kaze,UlulU,UlulU,2022-05-25,2
1ED03YD3BInTi9cKYdgmC1,Mune no furiko,Noboru Kirishima,"Vintage Japanese Music, Postwar Popularity (1945-1950)",2017-11-30,0
6ZbNIEKLzcXLwmf3aZ4SSV,Pastel,N-qia,Fringe Popcical,2013-10-26,2
55SdXSvpy9T6ROTab0MFUk,Replay,DISH//,Replay,2022-08-26,25
6SMmB5THUkfjyacSjyJGPe,Kaze,Satomimagae,Hanazono,2021-04-23,2
3Si3IJEOuXIpPFLK2F7A2E,勘冴えて悔しいわ,ZUTOMAYO,J-POP & J-ROCK : JAPAN BEST HITS,2023-04-03,6
4r6nmk5WGl4tsDLTYGWXvT,i like pop,Monkey Majik,20th Anniversary BEST 花鳥風月,2021-01-20,7
56nt8nl8WmrVhdMLGqrFD5,Numa,Satomimagae,Hanazono,2021-04-23,3
6OHuAQpjzwy6qvGWfRRLd8,Psychedelic Life,Shonen Knife,Pop Tune,2012-06-05,0
